suite,episode_index,decision_index,predicted_next_hop,target_match,predicted_continuation_gap,predicted_on_time,selected_steps,base_predicted_next_hop,base_target_match,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,large_gap_hard_feasible_case,disagreement,correction,new_error,policy
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,9,407,104,True,0.0,True,5,104,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,9,408,111,True,0.0,True,5,111,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,9,409,124,True,0.0,True,5,124,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,410,108,True,0.0,True,3,108,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,411,103,True,0.0,True,3,103,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,412,109,False,8.76828384399414,False,3,100,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,413,98,True,0.0,True,3,98,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,414,1,True,0.0,True,3,1,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,415,2,True,0.0,True,5,2,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,416,4,True,0.0,True,5,4,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,417,6,True,0.0,True,5,6,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,418,10,True,0.0,True,5,10,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,419,19,False,5.968814134597778,True,3,18,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,420,106,True,0.0,True,3,106,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,421,102,True,0.0,True,3,102,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,422,107,False,9.225530624389648,False,3,100,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,423,98,True,0.0,True,3,98,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,424,1,False,2.1485586166381836,True,3,1,False,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,425,34,True,0.0,True,5,34,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,426,37,True,0.0,True,5,37,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,427,41,True,0.0,True,5,41,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,428,48,True,0.0,True,5,48,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,429,63,True,0.0,True,5,63,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,430,106,True,0.0,True,3,106,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,431,102,True,0.0,True,3,102,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,432,107,False,8.165529251098633,True,3,100,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,433,98,True,0.0,True,3,98,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,434,1,False,0.6723594665527344,True,3,1,False,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,435,34,True,0.0,True,5,34,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,436,36,True,0.0,True,5,36,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,437,39,True,0.0,True,5,39,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,438,45,True,0.0,True,5,45,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,439,56,True,0.0,True,5,56,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,440,13,True,0.0,True,3,13,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,441,7,True,0.0,True,5,7,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,442,4,True,0.0,True,5,4,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,443,2,True,0.0,True,3,2,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,444,1,True,0.0,True,5,1,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,445,98,True,0.0,True,3,98,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,446,101,True,0.0,True,5,101,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,447,105,True,0.0,True,5,105,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,448,112,True,0.0,True,5,112,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,449,126,True,0.0,True,5,126,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,450,42,True,0.0,True,3,42,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,451,38,True,0.0,True,3,38,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,452,43,False,5.195192337036133,True,3,36,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,453,34,True,0.0,True,3,34,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,454,1,False,2.8866729736328125,True,3,0,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,455,2,True,0.0,True,5,2,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,456,4,True,0.0,True,5,4,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,457,6,True,0.0,True,5,6,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,458,10,True,0.0,True,5,10,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,459,19,True,0.0,True,5,19,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,460,112,True,0.0,True,3,112,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,461,105,True,0.0,True,3,105,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,462,113,False,8.653467178344727,True,3,101,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,463,98,True,0.0,True,3,98,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,464,1,True,0.0,True,3,1,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,465,66,True,0.0,True,3,66,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,466,69,True,0.0,True,3,69,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,467,73,True,0.0,True,5,73,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,468,80,True,0.0,True,5,80,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,469,95,True,0.0,True,5,95,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,470,107,True,0.0,True,3,107,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,471,102,True,0.0,True,3,102,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,472,107,False,12.864908218383789,False,3,100,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,473,98,True,0.0,True,3,98,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,474,1,True,0.0,True,3,0,False,False,False,False,True,True,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,475,2,True,0.0,True,5,2,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,476,5,True,0.0,True,5,5,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,477,8,True,0.0,True,5,8,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,478,15,True,0.0,True,5,15,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,479,29,False,6.28600549697876,True,3,28,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,480,46,True,0.0,True,3,46,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,481,40,True,0.0,True,3,40,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,482,47,False,6.310918807983398,False,3,37,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,483,34,True,0.0,True,3,34,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,484,1,False,1.2116813659667969,True,5,1,False,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,485,98,True,0.0,True,3,98,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,486,100,True,0.0,True,5,100,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,487,102,True,0.0,True,5,102,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,488,106,True,0.0,True,5,106,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,489,114,True,0.0,True,5,114,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,490,107,True,0.0,True,3,107,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,491,102,True,0.0,True,3,102,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,492,107,False,10.77717399597168,False,3,100,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,493,98,True,0.0,True,3,98,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,494,1,True,0.0,True,3,1,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,495,2,True,0.0,True,5,2,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,496,4,True,0.0,True,5,4,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,497,7,True,0.0,True,5,7,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,498,12,True,0.0,True,5,12,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,499,22,False,6.725850582122803,True,3,23,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,500,77,True,0.0,True,3,77,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,501,71,True,0.0,True,3,71,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,502,76,False,8.707855224609375,False,3,68,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,503,66,True,0.0,True,3,66,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,504,1,True,0.0,True,3,0,False,False,False,False,True,True,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,505,2,True,0.0,True,5,2,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,506,4,True,0.0,True,5,4,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,507,6,True,0.0,True,5,6,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,508,11,True,0.0,True,5,11,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,509,21,False,4.844491004943848,True,3,20,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,510,81,True,0.0,True,3,81,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,511,73,True,0.0,True,3,73,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,512,80,False,4.92718505859375,True,3,69,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,513,66,True,0.0,True,3,66,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,514,1,True,0.0,True,3,0,False,False,False,False,True,True,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,515,98,True,0.0,True,3,98,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,516,100,True,0.0,True,5,100,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,517,103,True,0.0,True,5,103,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,518,108,True,0.0,True,5,108,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,519,119,True,0.0,True,5,119,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,520,11,True,0.0,False,3,11,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,521,6,True,0.0,True,3,6,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,522,4,True,0.0,True,3,4,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,523,2,True,0.0,True,3,2,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,524,1,True,0.0,True,3,1,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,525,66,True,0.0,True,3,66,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,526,69,True,0.0,True,3,69,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,527,73,True,0.0,True,5,73,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,528,81,True,0.0,True,5,81,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,529,97,True,0.0,True,5,97,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,530,106,True,0.0,True,3,106,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,531,102,True,0.0,True,3,102,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,532,107,False,7.535062789916992,False,3,100,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,533,98,True,0.0,True,3,98,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,534,1,True,0.0,True,3,1,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,535,66,True,0.0,True,3,66,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,536,69,True,0.0,True,5,69,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,537,73,True,0.0,True,5,73,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,538,81,True,0.0,True,5,81,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,539,97,True,0.0,True,5,97,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,540,107,True,0.0,True,3,107,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,541,102,True,0.0,True,3,102,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,542,106,False,6.440637588500977,True,3,100,True,False,False,True,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,543,98,True,0.0,True,3,98,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,544,1,False,0.6810894012451172,True,3,1,False,True,True,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,545,1,False,3.6798553466796875,True,3,2,True,True,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,546,4,True,0.0,True,5,4,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,547,2,False,7.105343818664551,True,3,6,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,548,10,True,0.0,True,3,10,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,549,19,False,5.888432025909424,True,3,18,True,False,False,True,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,550,109,True,0.0,True,3,109,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,551,103,True,0.0,True,3,103,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,552,108,False,6.0034027099609375,False,3,100,True,True,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,553,98,True,0.0,True,3,98,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,554,1,True,0.0,True,3,1,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,555,66,True,0.0,True,3,66,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,556,68,True,0.0,True,5,68,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,557,70,True,0.0,True,5,70,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,558,75,True,0.0,True,5,75,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,559,85,True,0.0,True,5,85,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,560,74,True,0.0,True,3,74,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,561,70,True,0.0,True,3,70,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,562,75,False,11.313657760620117,False,3,68,True,True,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,563,66,True,0.0,True,3,66,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,564,1,True,0.0,True,3,0,False,False,False,False,True,True,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,565,98,True,0.0,True,3,98,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,566,101,True,0.0,True,5,101,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,567,104,True,0.0,True,5,104,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,568,111,True,0.0,True,5,111,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,569,125,True,0.0,True,5,125,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,570,47,True,0.0,True,3,47,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,571,40,True,0.0,True,3,40,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,572,37,True,0.0,True,3,37,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,573,34,True,0.0,True,3,34,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,574,1,True,0.0,True,5,0,False,True,True,False,True,True,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,575,2,True,0.0,True,3,2,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,576,5,True,0.0,True,5,5,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,577,2,False,6.347681999206543,True,3,9,True,False,False,True,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,578,16,True,0.0,True,5,16,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,579,31,False,5.300647258758545,True,3,30,True,False,False,True,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,580,45,True,0.0,True,3,45,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,581,39,True,0.0,True,3,39,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,582,44,False,4.817741394042969,True,3,36,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,583,34,True,0.0,True,3,34,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,584,1,False,0.3219490051269531,True,5,0,True,True,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,585,98,True,0.0,True,3,98,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,586,100,True,0.0,True,5,100,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,587,102,True,0.0,True,5,102,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,588,107,True,0.0,True,5,107,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,589,117,True,0.0,True,5,117,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,590,14,True,0.0,True,3,14,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,591,8,True,0.0,True,3,8,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,592,15,False,4.396539688110352,True,3,5,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,593,2,True,0.0,True,3,2,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,594,1,True,0.0,True,5,1,True,True,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,595,66,True,0.0,True,3,66,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,596,68,True,0.0,True,5,68,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,597,71,True,0.0,True,5,71,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,598,76,True,0.0,True,5,76,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,599,86,True,0.0,True,5,86,True,False,False,True,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,15,600,11,True,0.0,True,3,11,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,15,601,6,True,0.0,True,5,6,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,15,602,10,False,6.570743560791016,True,5,4,True,False,False,False,True,False,True,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,15,603,2,True,0.0,True,3,2,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,15,604,1,True,0.0,True,3,1,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,15,605,98,True,0.0,True,3,98,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,15,606,100,True,0.0,True,5,100,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,15,607,103,True,0.0,True,5,103,True,False,False,False,False,False,False,learned_gate
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,15,608,109,True,0.0,True,5,109,True,False,False,False,False,False,False,learned_gate
